Review,Lecturer,Training_program,Facility,Others
"giảng viên nhiệt tình , bám sát thực tế .cần thêm giáo trình do trường biên soạn .theo em , giảng đường hơi nóng .",3,3,,1
"rất thích học thầy vì thầy dạy dễ hiểu , thẳng thắn , quyết đoán và dạy những thứ thực tế .ôn tập thi mà không liên quan đến đề thi .dễ .",3,1,0,2
"không up slide lên moodle để sinh viên dễ nắm bắt bài giảng hơn .nên đi sâu hơn vào nhưng vấn đề quan trọng và tránh đi quá sâu vào những vấn đề cơ bản và quen thuộc .phòng học lý thuyết thì kém , nóng , bụi nhiều .",1,3,1,0
"giáo viên ít hướng dẫn bài tập về nhà .về đồ án môn học này , giảng viên nên cho trước bản thiết kế kiến trúc tòa nhà của công ty , trung tâm thương mại .không ý kiến gì .",3,1,0,2
bài tập thầy nên sát với đề thi hơn .nên tăng thời lượng học các kỹ năng này .có một bạn trong phòng của em học thầy ở học kỳ trước hâm mộ thầy !,3,1,0,3
phương pháp truyền đạt kiến thức tới sinh viên chưa được hiệu quả .mong nhà trường xem xét lại để có sự nhất quán trong công tác dạy và chấm thi .trang bị thêm nhiều thiết bị mạng hơn nữa để thực hành !,1,1,1,0
"tốc độ giảng dạy phù hợp để sinh viên có đủ thời gian để tự thực hành kiến thức vừa học ngay tại lớp .thầy nhiệt nhiệt tình vui tính niềm nở với sinh viên .bài tập thực hành cần nêu yêu cầu rõ ràng , không mơ hồ , cần cập nhật , có hướng dẫn cụ thể .",3,1,0,3
"sửa chữa những thiết bị máy tính hư trong phòng máy .giảng viên hay đi trễ , không hướng dẫn dẫn sinh viên về nội dung thực hành cũng không quan sát theo dõi quá trình thực hành của sinh viên , các câu trả lời chưa giải đáp được thắc mắc của sinh viên .cô giáo rất nhiệt tình !",1,0,1,1
thầy hay nghỉ dạy mà không có thông báo trước nhiều lần .nên có nhiều tiết làm bài tập hơn .thiếu thiết bị thật để thực hành .,1,1,1,0
cô dạy hay và nhiệt tình .không có ý kiến .vật chất cần cải tiến .,3,1,0,2
"tốc độ dạy của giảng viên nhanh , nên có một số nội dung không cung cấp đầy đủ kiến thức .thầy dạy chi tiết .phòng học khác phải có màn che .",3,3,1,0
"giảng hay , trọng tâm .nghe kể chuyện hay nhiều trong khi học .cô dạy rất tâm huyết và thường học sinh .",3,1,0,3
"truyền đạt kiến thức tốt , thân thiện với sinh viên .nên tạo điều kiện linh động hơn trong thời gian thực hành cho sinh viên .không có gì cả .",3,1,0,2
"ra đề thi giữa kỳ không đúng với nội dung dặn trước dặn ko có "" vertical fragmentation "" mà thi vẫn có 1 câu chiếm khoảng 40% số điểm , có lẽ người ra đề với thầy dạy khác nhau và không thống nhất .tận tình chỉ cho từng sinh viên , luôn hổ trợ sinh viên trong việc thực hành .môn mạng học ở phòng wzjwz24 , wifi ở phòng này khá yếu , xài rất chậm .",3,1,1,0
"thiếu sự đa dạng về bài tập .nhiệt tình , nhanh nhẹn , thân thiện .máy chiếu còn chưa tốt .",3,1,1,0
"khả năng truyền đạt của thầy không được tốt lắm .môn anh văn trường xếp lịch dạy 4 tiết , như vậy khi học xong sẽ ra muộn khoảng 6h30 mới về đến nhà ở nội thành , vì vậy những môn học 4 tiết như anh văn nên xếp học buổi sáng .cần nhiều tài liệu về môn học này .",1,1,0,1
"thầy dạy rất tận tâm và nhiệt tình .thầy dạy có tâm , nhiệt tình nhưng mà nói hơi nhanh chút xíu .giúp biết thêm nhiều kiến thức mới .",3,1,0,3
"nhưng mà nhìn dáng thầy đi em thấy thương thương thầy .giảng dạy ngắn gọn , súc tích , đánh vào phần trọng tâm .thêm các buổi học ngoại khoá .",3,1,0,2
"giảng viên cho những ví dụ thực tế rất sống động .cung cấp cho sinh viên biết được mục đích và công dụng thực tiễn của môn học vào thực tế nghề nghiệp , thêm các ví dụ liên quan tới cách áp dụng môn học vào nghề nghiệp tương lai chứ không dừng ở việc lấy ví dụ cho bài giảng .phòng học cần lắp thêm quạt và ổ cắm vì sinh viên phải sử dụng laptop để làm bài tập , cần có thêm màn che cửa sổ để có thể theo dõi bài giảng trên slide tốt hơn .",3,3,1,0
nên đảm bảo giờ lên lớp hơn .cần tăng cường giảng giải lý thuyết .tuy năm 3 - 4 nhưng nhiều bạn vẫn chưa biết cách báo cáo đồ án như thế nào là hợp lý và hiệu quả nhất .,1,1,0,1
"thầy dạy dễ hiểu , sinh động , có nhiều ví dụ cụ thể !nội dung học không theo kịp thực hành .thoải mái .",3,1,0,3
"phần mềm phục vụ cho phần thực hành không được cài đặt đầy đủ trên tất cả các máy tính .thầy giảng bài kỹ , cho bài tập hay .đi học trễ .",3,1,0,1
"không thấy giảng viên dạy thực hành buổi nào , lên lớp 2 tiết tâm sự với sinh viên .thầy dạy hơi khó hiểu .giáo viên không lên lớp .",1,1,0,2
"quá nhiều , quá lan man .do giảng viên giảng bằng tiếng anh nên với một số bạn không học tốt anh văn như em thì để hiểu được bài giảng quả là một việc khó khăn .thầy dạy kỹ .",3,1,0,2
"cần cải tiến cách học và cần cho sinh viên được thực hành và tiếp xúc với các công nghệ bảo mật nhiều hơn để sinh viên có thể vận dụng kiến thức đã học của mình .cô vui tính , dễ thương và dạy rất nhiệt tình .tuy nhiên , em không thể làm khác được .",3,1,0,2
"dạy không đủ bài giảng có thi , không giúp sinh viên mở rộng các bài tập liên quan đến bài giảng , chỉ dạy y chang theo slide mà không rõ sinh viên đã hiểu chưa .không hài lòng gì cả .chấm bài không nói lên tính khách quan .",1,1,0,1
"giảng viên dạy hay , giảng kỹ .không có điều gì .thực hành không liên quan gì lý thuyết .",3,1,0,2
"ít có thời gian thực hành bằng thiết bị thật , mong nhà trường tạo điều kiện để sinh viên được thực hành nhiều hơn .giờ thực hành quá ít , bài tập thực hành hằng tuần đều đó , giảng viên hướng dẫn không có nhiều thời gian để hướng dẫn trực tiếp .đề nghị có màn che bớt ánh sáng .",3,1,1,0
"nội dung mới .bảo học sinh không chịu học là không đúng .dạy có tâm , nhiệt tình dễ hiểu , quan tâm sinh viên .",3,3,0,1
"giảng viên hướng dẫn rất chi tiết , nhiệt tình .tuy nhiên , thái độ của sinh viên trường uit với môn học này làm tôi rất rất thất vọng .qua đó sẽ hiểu được thật sâu và rõ những lý thuyết đã được học .",3,3,0,1
"phương pháp giảng dạy và cách tiếp cận với sinh viên rất tư nhiên , không gò bó .môn học không bổ trợ cho sinh viên khả năng làm việc sau này .vừa giúp cho bọn em nắm chắc kiến thức về môn học , vừa giúp bọn em tự tin hơn về kỹ năng cá nhân của mình .",3,1,0,3
"luôn giải đáp những thắc mắc sớm nhất có thể , mở thêm những buổi học ngoài tăng cường kiến thức .em xin cảm ơn !giảng viên nhiệt tình chia sẻ những kiến thức thực tế , các kỹ năng xã hội cần thiết , hữu ích .",3,3,0,2
"cô tạo được một không khí gần gũi , không áp lực , học rất thoải mái .thiết bị .cơ mà em học môn này em hiểu colonlove .",3,0,2,3
"giải thích chi tiết .bài giảng thú vị dễ hiểu , khả năng truyền đạt kiến thức tốt .khoảng 1 tiếng từ khi giảng viên cho phép kết nối thì sinh viên mới vào mạng được .",3,3,1,0
"bài giảng chi tiết rõ ràng .đề nghị trường xem xét lại nội dung đề thi cho phù hợp với thời lượng , bài nghe không rõ ràng gây nhiều khó khăn cho sinh viên .lại dùng visual studio 2005 nên tôi xin có ý kiến về việc nâng cấp bản visual studio lên 2008 , 2010 để việc học và thi trở nên dễ dàng , hiệu quả hơn !",3,1,1,0
"thầy toàn đưa ra yêu cầu nhưng không giảng dạy , có những bài tập thầy chỉ quăng code để sinh viên tự đọc tự hiểu chứ không hề giải thích gì cả !môn học rất hay .cần có sự tương tác giữa giảng viên và sinh viên nhiều hơn .",1,3,0,1
máy chiếu bị ảnh hưởng bởi ánh sáng nên xem slide không rõ .thầy wzjwz265 không dạy lớp em một ngày nào .cần thay đổi giờ thực hành hình thức 2 sang thực hành hình thức 1 để sinh viên có thể áp dụng tốt hơn các kiến thức đã học .,1,1,1,0
"thực sự thì giảng viên này không dạy lớp em , nên những đánh giá em chọn mặc định mức độ 3 .đề hơi khó với thực tế .thầy dạy rất tốt , nhiệt tình .",3,1,0,2
"thầy giảng rất nhiệt tình .mong nhà trường sẽ khắc phục sớm .đề thi quá dài , rất nhiều phần xử lý giống nhau nhưng lại phân ra nhiều câu như vậy không có tính chất phân loại năng lực sinh viên , mà là một cuộc đua xem ai làm nhanh hơn .",1,1,0,1
ân cần giải đáp thắc mắc của sinh viên .cải thiện chất lượng phòng máy và kết nối mạng .nên tập trung vào kỹ năng nghe và nói nhiều hơn .,3,1,1,0
"tuy tận tâm , nhiệt tình nhưng kiến thức thầy dạy khá cao siêu , sinh viên chưa đủ lĩnh hội được .được thực hành trên thiết bị thực .mọi việc điều được sinh viên tự học , tự tìm hiểu thông qua các trang mạng , thông qua việc email trực tiếp với giảng viên .",1,2,3,0
"mỗi khi chúng em cần hỏi gì , cô đều giúp đỡ .nên thời gian thực hành được phân công từ tiết 1 đến tiết 3 mỗi tuần là hơi ít .phòng học nên có rèm che sáng để khi chiếu slide được nhìn rõ hơn .",1,1,1,0
cho bài tập và ví dụ .không điểm danh .điểm quá trình chưa đánh giá đúng .,2,1,0,1
"giảng dạy nhiệt tình , giúp đỡ sinh viên trong quá trình làm đồ án .với một môn nhập môn mà thầy đòi hỏi bọn em quá cao làm bọn em hơi áp lực .phòng thực hành có rất nhiều máy bị hư hỏng , chúng em không thể sử dụng chuột được , visual thì phiên bản cũ quá , không còn phù hợp cho học tập nữa .",3,1,1,0
"phần thi nghe , nhà trường nên trang bị hệ thống loa cho tốt , chứ máy cassette mấy bạn ngồi ở cuối lớp không nghe được gì cả quá nhỏ ồn .cô vui tính .nên chia ra 2 buổi học 1 là lý thuyết 2 là thực hành .",3,1,1,0
"lên lớp đúng giờ , nhiệt tình .nên cung cấp thêm tài liệu và bài tập cho sinh viên .cuối kỳ , không cần ôn tập vẫn có thể nhớ rất nhiều kiến thức .",3,1,0,3
thầy dạy tận tâm hết mình .chép hơi nhiều .chưa nêu bật được ứng dụng thực tiễn của môn học .,3,1,0,1
không phụ thuộc vào giảng viên .lớp này không phải wzjwz124 hướng dẫn thực hành .cô dạy thực sự rất buồn ngủ .,1,0,1,1
"giáo viên nghỉ không thông báo nhiều lần , ảnh hưởng tới thời gian và công sức của sinh viên .thầy cho bài tập để làm mà không cho đáp án để sinh viên biết được mình giải đúng hay sai .phòng thực hành quá bé , bụi bặm , quạt không quay , đề nghị phòng đào tạo chia ca thực hành nếu không sẽ không đủ chỗ ngồi .",1,3,1,0
"nên chỉ đưa ra nội dung chính và công thức , cách làm bài .cần nhiều thời gian hơn nữa cho việc giảng dạy , vì kiến thức đáp ứng cho môn học chưa chuyên sâu .kể chuyện .",1,1,0,2
"thầy dạy rất hay , cảm ơn thầy ạ .thì có thể lướt nhanh hơn vì phần này khá dễ .đặc thù môn học là phải ghi phấn , nên tiết bài tập tuyệt đối không nên sử dụng máy chiếu để giảng !",3,1,0,1
"giảng viên dạy dễ hiểu , rõ ràng .bài giảng của cô wzjwz295 bám sát kiến thức quá đôi khi lại khô khan và gây hiện tượng kinh điển là buồn ngủ hoặc chán nản trong giờ học .thi cuối kỳ đến và chúng em chưa học được hết môn mạng , không có buổi ôn tập , không có đề cương .",3,1,1,0
